id,created_at,source_id,source_type,permit_id,permit_type,kind,company_name,kilowatt_value,issue_date,apply_date,latitude,longitude,full_address,city,state,county,postal_code,property_type
166b98ea-1091-4fdf-91d0-d311f85b2914,2026-04-04T23:09:01.574453+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3144290,APPROVAL - CONSTRUCTION - ELECTRICAL PMT - PV COMBO,SOLAR,BRIGHT PLANET SOLAR,3.16,2022-03-23T00:00:00+00:00,,32.9701005,-117.1117513,"10084 BRANFORD RD, SAN DIEGO, SAN DIEGO COUNTY, CA, 92129, US",SAN DIEGO,CA,SAN DIEGO COUNTY,92129.0,Residential
780c2d10-0aac-4c2f-8a2e-7c3026b9cc9b,2026-04-04T23:09:01.574453+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3162555,APPROVAL - CONSTRUCTION - ELECTRICAL PMT - PV COMBO,SOLAR,SOLAR REPAIR INC,2.0,2022-06-30T00:00:00+00:00,,32.727547,-117.0788683,"5422 HANNA ST, SAN DIEGO, SAN DIEGO COUNTY, CA, 92105, US",SAN DIEGO,CA,SAN DIEGO COUNTY,92105.0,Residential
8913efb3-97e6-4470-aed5-00e6ff64cab8,2026-04-04T23:09:01.574453+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3162768,APPROVAL - CONSTRUCTION - ELECTRICAL PMT - PV COMBO,SOLAR,FREEDOM FOREVER,6.4,2022-07-13T00:00:00+00:00,,32.5663803,-117.0442792,"1657 LA MARIQUITA SENDA, SAN DIEGO, SAN DIEGO COUNTY, CA, 92173, US",SAN DIEGO,CA,SAN DIEGO COUNTY,92173.0,Residential
21acfbff-6ab2-48c6-9311-28d9f990f793,2026-04-01T02:08:55.69707+00:00,d41fcd44-4a65-45dd-8d58-b753060581e8,SITE,PDS2026-RESALT-002033,RESIDENTIAL ALTERATION OR ADDITION - PLAN CHECK-PERMIT,SOLAR,CYBERDYNE CONSTRUCTION LLC,12.0,2026-03-31T00:00:00+00:00,,32.7656403,-116.9102772,"1725 TOPAZ TER, EL CAJON, SAN DIEGO COUNTY, CA, 92019, US",EL CAJON,CA,SAN DIEGO COUNTY,92019.0,Residential
b2eec623-a774-4716-ae6f-4b24c2a15b02,2026-04-01T02:09:25.843196+00:00,d41fcd44-4a65-45dd-8d58-b753060581e8,SITE,PDS2026-RESALT-002039,RESIDENTIAL ALTERATION OR ADDITION - PLAN CHECK-PERMIT,SOLAR,SKY SOURCE SOLAR ELECTRIC,7.0,2026-03-31T00:00:00+00:00,,33.090808,-117.0589122,"452 BEAR VALLEY PKWY, SFD 2, ESCONDIDO, SAN DIEGO COUNTY, CA, 92025, US",ESCONDIDO,CA,SAN DIEGO COUNTY,92025.0,Residential
4ddb2a99-0f4d-47ed-8216-2960f0be500a,2026-04-04T23:10:01.907955+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3163733,APPROVAL - CONSTRUCTION - ELECTRICAL PMT - PV COMBO,SOLAR,DANIELLE TULLY,9.6,2022-07-12T00:00:00+00:00,,33.01798910000001,-117.146789,"15577 VIA MONTECRISTO, SAN DIEGO, SAN DIEGO COUNTY, CA, US",SAN DIEGO,CA,SAN DIEGO COUNTY,,Residential
a930de3f-05de-4054-ab5b-4267c749dc5f,2026-04-04T23:10:01.907955+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3213319,APPROVAL - CONSTRUCTION - ELECTRICAL PMT - PV COMBO,SOLAR,DANIELLE TULLY,5.6,2023-04-04T00:00:00+00:00,,32.6914071,-117.043938,"1930 MESA PARK LN, SAN DIEGO, SAN DIEGO COUNTY, CA, 92114, US",SAN DIEGO,CA,SAN DIEGO COUNTY,92114.0,Residential
ad5fc420-ea94-480a-81da-11abe5702f4d,2026-04-02T02:07:30.440753+00:00,d41fcd44-4a65-45dd-8d58-b753060581e8,SITE,PDS2026-RESALT-002072,RESIDENTIAL ALTERATION OR ADDITION - PLAN CHECK-PERMIT,SOLAR,SKY SOURCE SOLAR ELECTRIC,7.0,2026-04-01T00:00:00+00:00,,32.7466037,-116.915602,"2684 SAWGRASS ST, EL CAJON, SAN DIEGO COUNTY, CA, 92019, US",EL CAJON,CA,SAN DIEGO COUNTY,92019.0,Residential
7795de53-0bcf-4512-8bdc-23913be4f4db,2026-04-02T02:04:14.365775+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3408975,PHOTOVOLTAIC - SB 379,SOLAR,STELLAR SOLAR,5.066666666666666,2026-03-30T00:00:00+00:00,,32.7404574,-117.2464854,"4614 DEL MONTE AV, SAN DIEGO, SAN DIEGO COUNTY, CA, 92107, US",SAN DIEGO,CA,SAN DIEGO COUNTY,92107.0,Residential
b584b131-b233-4ad6-accb-900eb3fa9925,2026-04-04T23:10:01.907955+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3188813,APPROVAL - CONSTRUCTION - ELECTRICAL PMT - PV COMBO,SOLAR,TAYLOR CALDER,3.4,2022-11-21T00:00:00+00:00,,32.8228276,-117.1856234,"4462 MOUNT CASTLE AV, SAN DIEGO, SAN DIEGO COUNTY, CA, 92117, US",SAN DIEGO,CA,SAN DIEGO COUNTY,92117.0,Residential
22399601-b3ae-464b-8809-fb8fa3914be2,2026-04-04T23:10:01.907955+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3268253,PHOTOVOLTAIC - SB 379,SOLAR,FAMILY FIRST SOLAR ELECTRIC,5.333333333333333,2024-02-06T00:00:00+00:00,,32.7039426,-117.1424518,"1881 IRVING AV, SAN DIEGO, SAN DIEGO COUNTY, CA, 92103, US",SAN DIEGO,CA,SAN DIEGO COUNTY,92103.0,Residential
823e62ac-7bb5-4ea2-9c65-b9a5e75ea9d5,2026-04-04T23:10:01.907955+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3271133,PHOTOVOLTAIC - SB 379,SOLAR,DANIELLE TULLY,12.8,2024-01-29T00:00:00+00:00,,33.0222516,-117.0640346,"17012 GRANDEE WY, SAN DIEGO, SAN DIEGO COUNTY, CA, 92128, US",SAN DIEGO,CA,SAN DIEGO COUNTY,92128.0,Residential
d72efd8e-a655-4526-95fc-7f2ab8bd89fd,2026-04-02T02:04:44.545002+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3403864,ELECTRICAL PMT,SOLAR,BVI SOLAR,46.29,2026-03-30T00:00:00+00:00,,32.7914049,-117.1582487,"7695 CARDINAL CT, # 200A, SAN DIEGO, SAN DIEGO COUNTY, CA, US",SAN DIEGO,CA,SAN DIEGO COUNTY,,Commercial
888453d7-7122-42e2-a639-c0455548f2de,2026-04-02T02:04:44.545002+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3408908,PHOTOVOLTAIC - SB 379,SOLAR,BVI SOLAR,2.8,2026-03-30T00:00:00+00:00,,32.9525269,-117.2301339,"12664 CARMEL COUNTRY RD, # 73, SAN DIEGO, SAN DIEGO COUNTY, CA, 92130, US",SAN DIEGO,CA,SAN DIEGO COUNTY,92130.0,Residential
0a9defdb-1ba4-4431-8968-942eb1c82282,2026-04-04T23:10:01.907955+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3273493,PHOTOVOLTAIC - SB 379,SOLAR,EVAN RAMIREZ,36.266666666666666,2024-02-09T00:00:00+00:00,,32.9379522,-117.0959763,"10856 IVY HILL DR, SAN DIEGO, SAN DIEGO COUNTY, CA, 92131, US",SAN DIEGO,CA,SAN DIEGO COUNTY,92131.0,Residential
a64baa1b-6601-465f-9c0e-ec1241c2b119,2026-04-04T23:10:01.907955+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3309464,PHOTOVOLTAIC - SB 379,SOLAR,WAVE ELECTRIC ENERGY,13.066666666666668,2024-08-27T00:00:00+00:00,,32.8039794,-117.0541823,"6390 CIBOLA RD, SAN DIEGO, SAN DIEGO COUNTY, CA, 92120, US",SAN DIEGO,CA,SAN DIEGO COUNTY,92120.0,Residential
1192944b-1dc0-4b15-9ba6-e3488d1c3350,2026-04-04T23:10:01.907955+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3369701,PHOTOVOLTAIC - SB 379,SOLAR,ESTEPHANY ARREOLA,7.2,2025-08-15T00:00:00+00:00,,32.8189678,-117.202386,"4244 FEATHER AV, SAN DIEGO, SAN DIEGO COUNTY, CA, 92117, US",SAN DIEGO,CA,SAN DIEGO COUNTY,92117.0,Residential
fbf59229-16bd-41b6-9c43-c91c98566303,2026-04-04T23:10:01.907955+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3398267,PHOTOVOLTAIC - SB 379,SOLAR,REBECCA GALINDO,15.066666666666668,2026-01-26T00:00:00+00:00,,32.9278787,-117.0828404,"11508 BLUET PT, SAN DIEGO, SAN DIEGO COUNTY, CA, 92131, US",SAN DIEGO,CA,SAN DIEGO COUNTY,92131.0,Residential
42c7caa9-c099-495e-b607-1c50e714fbf6,2026-04-04T23:10:01.907955+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3402236,PHOTOVOLTAIC - SB 379,SOLAR,KELSIE CASTRO,12.133333333333333,2026-02-19T00:00:00+00:00,,32.9709017,-117.1964607,"5406 MORNING SAGE WY, SAN DIEGO, SAN DIEGO COUNTY, CA, 92130, US",SAN DIEGO,CA,SAN DIEGO COUNTY,92130.0,Residential
30df0538-29b0-47fa-bcc9-ac0f5747bb10,2026-04-04T23:10:01.907955+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3380155,PHOTOVOLTAIC - SB 379,SOLAR,GREEN ENERGY EPC BY MAKELLO INC,10.8,2025-10-09T00:00:00+00:00,,32.8193374,-117.1898056,"4286 MOUNT DAVIS AV, SAN DIEGO, SAN DIEGO COUNTY, CA, 92117, US",SAN DIEGO,CA,SAN DIEGO COUNTY,92117.0,Residential
0055f179-6cec-41d4-9d4e-9a13be1834ea,2026-04-04T23:10:01.907955+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3078163,APPROVAL - CONSTRUCTION - ELECTRICAL PMT - PV COMBO,SOLAR,AMAYA SALCE,4.08,2020-09-14T00:00:00+00:00,,33.0023312,-117.061532,"15788 CAMINITO LA, TORRE, SAN DIEGO, SAN DIEGO COUNTY, CA, 92128, US","TORRE, SAN DIEGO",CA,SAN DIEGO COUNTY,92128.0,Residential
4f0f068b-9321-4577-b945-bb774acb612c,2026-04-04T23:10:01.907955+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3083729,APPROVAL - CONSTRUCTION - ELECTRICAL PMT - PV COMBO,SOLAR,ANDREA KUSICK,7.92,2020-11-07T00:00:00+00:00,,32.961482,-117.2135843,"4865 BAYLISS CT, SAN DIEGO, SAN DIEGO COUNTY, CA, 92130, US",SAN DIEGO,CA,SAN DIEGO COUNTY,92130.0,Residential
5a3644f4-8ae6-4081-ba4e-69108ec709f4,2026-04-04T23:10:01.907955+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3099112,APPROVAL - CONSTRUCTION - ELECTRICAL PMT - PV COMBO,SOLAR,TARA JAFFE,3.85,2021-04-29T00:00:00+00:00,,32.7816922,-117.109375,"5930 CAMINITO ELEGANTE, SAN DIEGO, SAN DIEGO COUNTY, CA, 92108, US",SAN DIEGO,CA,SAN DIEGO COUNTY,92108.0,Residential
4f163973-79e1-4222-962f-8604139fcff3,2026-04-04T23:10:01.907955+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3109952,APPROVAL - CONSTRUCTION - ELECTRICAL PMT - PV COMBO,SOLAR,YAMILETH GONZALEZ,3.04,2021-08-03T00:00:00+00:00,,32.7358045,-117.2274962,"3501 STERNE ST, SAN DIEGO, SAN DIEGO COUNTY, CA, 92106, US",SAN DIEGO,CA,SAN DIEGO COUNTY,92106.0,Residential
b5cad918-f0d3-4bd4-ba1d-2451a91dade6,2026-04-04T23:10:01.907955+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3118882,APPROVAL - CONSTRUCTION - ELECTRICAL PMT - PV COMBO,SOLAR,TARA JAFFE,4.18,2021-10-01T00:00:00+00:00,,32.7229009,-117.1146462,"1620 BRIDGEVIEW DR, SAN DIEGO, SAN DIEGO COUNTY, CA, 92105, US",SAN DIEGO,CA,SAN DIEGO COUNTY,92105.0,Residential
16f9a019-c69e-44c6-b500-0c3c98292dcf,2026-04-04T23:10:01.907955+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3121820,APPROVAL - CONSTRUCTION - ELECTRICAL PMT - PV COMBO,SOLAR,SUNLIGHT SOLAR INC.,5.1,2021-10-22T00:00:00+00:00,,32.9390354,-117.0708137,"12068 DAPPLE WY, SAN DIEGO, SAN DIEGO COUNTY, CA, 92128, US",SAN DIEGO,CA,SAN DIEGO COUNTY,92128.0,Residential
62b80475-0772-42a5-9f3a-77948663ebf6,2026-04-04T23:10:01.907955+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3137578,APPROVAL - CONSTRUCTION - ELECTRICAL PMT - PV COMBO,SOLAR,ARENAS CONTRACTING COMPANY,8.1,2022-02-11T00:00:00+00:00,,32.8290869,-117.2077924,"4633 POCAHONTAS AV, SAN DIEGO, SAN DIEGO COUNTY, CA, 92117, US",SAN DIEGO,CA,SAN DIEGO COUNTY,92117.0,Residential
769f94df-2e79-4d1d-8761-cb1ecb6ba084,2026-04-04T23:10:01.907955+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3146086,APPROVAL - CONSTRUCTION - ELECTRICAL PMT - PV COMBO,SOLAR,ESTEPHANY ARREOLA,20.16,2022-04-01T00:00:00+00:00,,32.9325272,-117.1850603,"6234 BELMONT TRAIL CT, SAN DIEGO, SAN DIEGO COUNTY, CA, US",SAN DIEGO,CA,SAN DIEGO COUNTY,,Commercial
33b85da9-326d-4c2a-92c8-9c2c33f235a9,2026-04-04T23:10:01.907955+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3154751,APPROVAL - CONSTRUCTION - ELECTRICAL PMT - PV COMBO,SOLAR,BEN NEUMAN,6.15,2022-05-20T00:00:00+00:00,,32.9477081,-117.1793824,"12834 SILVER ACACIA PL, SAN DIEGO, SAN DIEGO COUNTY, CA, 92130, US",SAN DIEGO,CA,SAN DIEGO COUNTY,92130.0,Residential
9dcbeb69-49cb-4e81-b2f3-bae225fc8954,2026-04-04T23:10:01.907955+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3184765,APPROVAL - CONSTRUCTION - ELECTRICAL PMT - PV COMBO,SOLAR,FRIDA GOOD,5.4,2022-10-31T00:00:00+00:00,,32.8043424,-117.206907,"3737 VIA DEL CONQUISTADOR, SAN DIEGO, SAN DIEGO COUNTY, CA, 92117, US",SAN DIEGO,CA,SAN DIEGO COUNTY,92117.0,Residential
aab0fd86-90fb-448f-bdd0-db7b53528252,2026-04-04T23:10:01.907955+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3236417,APPROVAL - CONSTRUCTION - ELECTRICAL PMT - PV COMBO,SOLAR,EDGAR HUANTE,7.505,2023-07-25T00:00:00+00:00,,32.9328449,-117.0696378,"12127 ELEONORE CT, SAN DIEGO, SAN DIEGO COUNTY, CA, US",SAN DIEGO,CA,SAN DIEGO COUNTY,,Residential
c6a1bb86-4f34-4f90-86e0-978e1f96e66f,2026-04-04T23:10:01.907955+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3231509,APPROVAL - CONSTRUCTION - ELECTRICAL PMT - PV COMBO,SOLAR,SANDY ELLARD,5.76,2023-09-07T00:00:00+00:00,,32.9151627,-117.1293866,"10756 MARBURY AV, SAN DIEGO, SAN DIEGO COUNTY, CA, 92126, US",SAN DIEGO,CA,SAN DIEGO COUNTY,92126.0,Residential
be588afa-bcab-4324-b6ea-ac5b60b752b1,2026-04-04T23:10:01.907955+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3383217,ELECTRICAL PMT,SOLAR,DEL SUR ENERGY,468.46,2026-01-07T00:00:00+00:00,,32.697452,-117.0905758,"4812 LOGAN AV, SAN DIEGO, SAN DIEGO COUNTY, CA, US",SAN DIEGO,CA,SAN DIEGO COUNTY,,Commercial
3b7069c1-4959-4bde-b034-d5d5ccd59b8d,2026-04-04T23:13:03.480624+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3235922,APPROVAL - CONSTRUCTION - ELECTRICAL PMT - PV COMBO,SOLAR,"POWUR, PBC",3.2,2023-09-27T00:00:00+00:00,,32.7871206,-117.253057,"811 SAN RAFAEL PL, SAN DIEGO, SAN DIEGO COUNTY, CA, 92109, US",SAN DIEGO,CA,SAN DIEGO COUNTY,92109.0,Residential
5bd4dcec-b977-4ea0-9972-ea346b8f9590,2026-04-04T23:13:03.480624+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3138179,ELECTRICAL PMT,SOLAR,JEREME SILVA,4.07,2022-03-10T00:00:00+00:00,,32.5727349,-117.0198177,"5405 BEACH BLUFF LN, SAN DIEGO, SAN DIEGO COUNTY, CA, US",SAN DIEGO,CA,SAN DIEGO COUNTY,,Residential
b474ca5d-98a7-41ff-bbed-c379f7015d07,2026-04-04T23:12:02.975582+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3206391,APPROVAL - CONSTRUCTION - ELECTRICAL PMT - PV COMBO,SOLAR,SUNLIGHT SOLAR INC.,9.8,2023-02-26T00:00:00+00:00,,32.751971,-117.1765978,"4101 RANDOLPH ST, SAN DIEGO, SAN DIEGO COUNTY, CA, 92103, US",SAN DIEGO,CA,SAN DIEGO COUNTY,92103.0,Residential
ec474932-bae5-4614-9ffb-e74b87f8e538,2026-04-04T23:11:02.349207+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3198429,APPROVAL - CONSTRUCTION - ELECTRICAL PMT - PV COMBO,SOLAR,DANIELLE TULLY,5.2,2023-01-13T00:00:00+00:00,,32.9207843,-117.1396339,"8556 HYDRA LN, SAN DIEGO, SAN DIEGO COUNTY, CA, 92126, US",SAN DIEGO,CA,SAN DIEGO COUNTY,92126.0,Residential
17ea60f4-304f-42dd-9358-e862545801d8,2026-04-04T23:12:02.975582+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3236803,APPROVAL - CONSTRUCTION - ELECTRICAL PMT - PV COMBO,SOLAR,ESTEPHANY ARREOLA,4.0,2023-07-27T00:00:00+00:00,,32.5747421,-117.05533,"3677 FOREST GLEN RD, SAN DIEGO, SAN DIEGO COUNTY, CA, 92154, US",SAN DIEGO,CA,SAN DIEGO COUNTY,92154.0,Residential
383c84eb-a72b-4f88-a5a7-217bdf547d86,2026-04-04T23:12:02.975582+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3240720,APPROVAL - CONSTRUCTION - ELECTRICAL PMT - PV COMBO,SOLAR,BEAR SOLAR INC,7.79,2023-08-17T00:00:00+00:00,,32.9200244,-117.1510023,"7967 MERRINGTON PL, SAN DIEGO, SAN DIEGO COUNTY, CA, 92126, US",SAN DIEGO,CA,SAN DIEGO COUNTY,92126.0,Residential
8c363235-6ff5-4ca0-baa1-96f9e92c8f3d,2026-04-04T23:12:02.975582+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3239494,PHOTOVOLTAIC - SB 379,SOLAR,ROBERT MOOWR,6.266666666666667,2023-08-08T00:00:00+00:00,,32.7339545,-117.1079133,"2652 VIOLET ST, SAN DIEGO, SAN DIEGO COUNTY, CA, 92105, US",SAN DIEGO,CA,SAN DIEGO COUNTY,92105.0,Residential
5d8a461c-4b87-490a-b79d-6089643373f7,2026-04-04T23:12:02.975582+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3245538,PHOTOVOLTAIC - SB 379,SOLAR,BAKER ELECTRIC HOME ENERGY,9.733333333333333,2023-09-07T00:00:00+00:00,,32.7437647,-117.1316115,"3575 GRANADA AV, SAN DIEGO, SAN DIEGO COUNTY, CA, 92104, US",SAN DIEGO,CA,SAN DIEGO COUNTY,92104.0,Residential
ac7c58d1-9f07-4610-969f-f448c3d8b465,2026-04-04T23:11:02.349207+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3255536,PHOTOVOLTAIC - SB 379,SOLAR,SOLAR OPTIMUM INC,14.0,2023-10-31T00:00:00+00:00,,32.8569665,-117.2097072,"6758 DENNISON ST, SAN DIEGO, SAN DIEGO COUNTY, CA, 92122, US",SAN DIEGO,CA,SAN DIEGO COUNTY,92122.0,Residential
4ceb0969-6e94-42ea-aaac-4c70d7121cdb,2026-04-04T23:11:02.349207+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3247680,PHOTOVOLTAIC - SB 379,SOLAR,LGCY ELECTRIC,28.133333333333336,2023-10-04T00:00:00+00:00,,32.8308659,-117.1107903,"10122 DAFNE LN, SAN DIEGO, SAN DIEGO COUNTY, CA, 92124, US",SAN DIEGO,CA,SAN DIEGO COUNTY,92124.0,Residential
fadeb310-71bd-46ea-b976-bc560bac1a82,2026-04-04T23:11:02.349207+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3252995,PHOTOVOLTAIC - SB 379,SOLAR,SOLAR TECH ENERGY SYSTEMS INC,9.066666666666666,2023-10-17T00:00:00+00:00,,32.7409994,-117.0974891,"3337 45TH ST, SAN DIEGO, SAN DIEGO COUNTY, CA, 92105, US",SAN DIEGO,CA,SAN DIEGO COUNTY,92105.0,Residential
9ad4da8a-bd0d-4fad-a25f-3df73dccc7ae,2026-04-04T23:11:02.349207+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3266613,PHOTOVOLTAIC - SB 379,SOLAR,INFINITY ENERGY INC,10.266666666666667,2024-01-02T00:00:00+00:00,,32.7151569,-117.0817134,"5260 HILLTOP DR, SAN DIEGO, SAN DIEGO COUNTY, CA, 92114, US",SAN DIEGO,CA,SAN DIEGO COUNTY,92114.0,Residential
2c9911a3-f02a-42bc-a100-d61b043f6f01,2026-04-04T23:11:02.349207+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3394710,PHOTOVOLTAIC - SB 379,SOLAR,STELLAR SOLAR,22.133333333333336,2025-12-31T00:00:00+00:00,,32.8246978,-117.2470541,"2222 CALLE TIARA, SAN DIEGO, SAN DIEGO COUNTY, CA, 92037, US",SAN DIEGO,CA,SAN DIEGO COUNTY,92037.0,Residential
2e234d7a-5047-49c5-aff6-c639ed629f1e,2026-04-04T23:11:02.349207+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3332256,PHOTOVOLTAIC - SB 379,SOLAR,RUVA ELECTRIC & SOLAR,68.93333333333334,2025-01-14T00:00:00+00:00,,32.8010262,-117.2272838,"2330 GRAND AV, SAN DIEGO, SAN DIEGO COUNTY, CA, 92109, US",SAN DIEGO,CA,SAN DIEGO COUNTY,92109.0,Residential
41e7c835-29dd-4daf-9b2f-19a817ddd064,2026-04-04T23:11:02.349207+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3369537,PHOTOVOLTAIC - SB 379,SOLAR,IDAN SHIMONY,7.066666666666666,2025-08-14T00:00:00+00:00,,32.7091868,-117.0217177,"436 BRAUN AV, SAN DIEGO, SAN DIEGO COUNTY, CA, 92114, US",SAN DIEGO,CA,SAN DIEGO COUNTY,92114.0,Residential
a15e59a1-02e0-4e73-a0b7-ca5ddae0b8dd,2026-04-04T23:11:02.349207+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3076990,APPROVAL - CONSTRUCTION - ELECTRICAL PMT - PV COMBO,SOLAR,ALEX GUERRA,7.26,2020-09-02T00:00:00+00:00,,32.584723,-117.0426536,"4211 POWDERHORN DR, SAN DIEGO, SAN DIEGO COUNTY, CA, 92154, US",SAN DIEGO,CA,SAN DIEGO COUNTY,92154.0,Residential
bfc236bd-6d04-4842-8d9f-41bcd460a8e7,2026-03-31T02:03:22.058566+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3408409,PHOTOVOLTAIC - SB 379,SOLAR,KELSIE CASTRO,8.8,2026-03-26T00:00:00+00:00,,32.9469228,-117.2111634,"4934 BROOKBURN DR, SAN DIEGO, SAN DIEGO COUNTY, CA, 92130, US",SAN DIEGO,CA,SAN DIEGO COUNTY,92130.0,Residential
57c43eb6-30cf-44bd-b46f-d2565d4f50f2,2026-03-31T02:03:22.058566+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3408577,PHOTOVOLTAIC - SB 379,SOLAR,GABE VON WELLSHEIM,10.266666666666667,2026-03-26T00:00:00+00:00,,32.8065657,-117.0226437,"6767 COWLES MOUNTAIN BL, SAN DIEGO, SAN DIEGO COUNTY, CA, 92119, US",SAN DIEGO,CA,SAN DIEGO COUNTY,92119.0,Residential
091cfa84-f08c-49aa-87ee-86038f3ff3d1,2026-04-04T23:11:02.349207+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3081307,APPROVAL - CONSTRUCTION - ELECTRICAL PMT - PV COMBO,SOLAR,ESTEPHANY ARREOLA,4.57,2020-11-20T00:00:00+00:00,,32.6708924,-117.0671639,"5624 ROANOKE ST, SAN DIEGO, SAN DIEGO COUNTY, CA, 92139, US",SAN DIEGO,CA,SAN DIEGO COUNTY,92139.0,Residential
394ac7b2-e0f9-4b33-8008-2b06be90752a,2026-04-04T23:11:02.349207+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3081696,APPROVAL - CONSTRUCTION - ELECTRICAL PMT - PV COMBO,SOLAR,NOEL TRUJILLO,54.0,2020-10-20T00:00:00+00:00,,32.9769882,-117.1626387,"14236 CAMINITO VISTANA, SAN DIEGO, SAN DIEGO COUNTY, CA, 92130, US",SAN DIEGO,CA,SAN DIEGO COUNTY,92130.0,Commercial
ec54d987-2e93-48a1-87a9-1c6727b77242,2026-04-04T23:11:02.349207+00:00,b5c7bbaa-a31e-4d4a-b10e-60fbaea5a9a4,SITE,PMT-3077332,APPROVAL - CONSTRUCTION - ELECTRICAL PMT - PV COMBO,SOLAR,JOE LOPEZ,12.24,2020-09-03T00:00:00+00:00,,32.8130388,-117.0472885,"7630 ROWENA ST, SAN DIEGO, SAN DIEGO COUNTY, CA, 92119, US",SAN DIEGO,CA,SAN DIEGO COUNTY,92119.0,Residential
